PartNumber,PartDescription,active,ItemCost,ItemCurrencyCode,Length,Width,Height,DimensionUOM,Weight,WeightUOM,Quantity
341D68300001,"SHIELD, I/O,ATX,SSTL,6.25 x 1.75 in",TRUE,0.33,USD,,,,,,,0
341D69000002,"SHIELD, I/O,-TF,SBU,MB,REAR",TRUE,0.34,USD,,,,,,,0
341D71300001,"TF-IO SHIELDING;SBU,MB,REAR,Round Lake,Sharkbay",TRUE,0.3,USD,,,,,,,0
341D71400001,"IO SHIELDING ASSY;SBU,INTEL,LABEL+IO SHIELDING,DZ8",TRUE,0.43,USD,,,,,,,0
341D72500001,"IO SHIELDING; Frost Lake,Sharkbay",TRUE,0.3,USD,,,,,,,0
345D67200001,DC Lid,TRUE,0.12,USD,,,,,,,0
34CB001429,"CBL, PACK OF 10 SPARE SES CABLES USED FOR THE S500",TRUE,17,USD,,,,,,,0
40-051-EX9000,"CL,MNL, MKT,RKE ATTN,EN",TRUE,0.09,USD,,,,,,,0
40-053-748040,"MNL,D54250WYK,PROD IG,EN",TRUE,0.6,USD,,,,,,,0
40-053-748050,"MNL,D34010WYK,PROD IG,EN",TRUE,0.6,USD,,,,,,,0
40-053-756001,MNL.  QUICK GUIDE.DN2820FYK,TRUE,0.6,USD,,,,,,,0
4.22797E+11,"CBL,FLT,HDDRV,20.00 IN,SATA 2 LATCH non-UV",TRUE,0.24,USD,,,,,,,0
4.22799E+11,"CONN,MISC,26P,RIGID SLI,ADAPTER",TRUE,1.03,USD,,,,,,,0
422D65100001,"CABLE ASSY;SBU,WIRELESS,MSI,10P,Burrage",TRUE,0.73,USD,,,,,,,0
422D67200001,"SATA EXTERNAL,SBU,18 AWG,400 MM",TRUE,0.98,USD,,,,,,,0
422D67200003,"SATA EXTERNAL,SBU,INTEL,26 AWG,508 MM",TRUE,0.26,USD,,,,,,,0
4N618-048,"CBL, PM BUS CABLE",TRUE,109,USD,,,,,,,0
4N618-049,"CBL, PDB POWER CABLE",TRUE,109,USD,,,,,,,0
4N618-052,"CBL, CONTROL For 3.5"" HDD SKU, MB to FB",TRUE,109,USD,,,,,,,0
4N618-053,"FRONT USB CABLE For 3.5"" HDD SKU, MB to FB",TRUE,109,USD,,,,,,,0
4NB00-045,"CBL, KIT ASSEMBLY",TRUE,48,USD,,,,,,,0
5615D6710010,"MNL, D2500HN,CONFIG LBL,EN",TRUE,0.18,USD,,,,,,,0
5615D6720007,"MNL, D2700MT,CONFIG LBL,EN",TRUE,0.15,USD,,,,,,,0
5615D6740016,"MNL, D2550MUD2,CONFIG LBL,EN",TRUE,0.19,USD,,,,,,,0
5615D6830004,"MNL, D2500CC,CONFIG LBL,EN",TRUE,0.18,USD,,,,,,,0
5651D6710005,"DVD,D2500CC,MLTILNG,1.0,ICBD",TRUE,0.42,USD,,,,,,,0
5651D6720006,"DVD,D2700MT,MLTILNG,1.0",TRUE,0.42,USD,,,,,,,0
5946039,PCODE SUN SPRING FOUNTAIN  SINGLE,TRUE,209,USD,,,,,,,0
5946040,"BD, NIC, SPRNG WATR,DP,SR,OEM,S,10 GIG,N",TRUE,377.41,USD,,,,,,,0
5946327,"BD, NIC, SUNSHINEKEY,OEM,S,10 GIG,NIANTI",TRUE,169.72,USD,,,,,,,0
5A120-006,"FAN, SYSTEM FAN - SINGLE CONNECTOR",TRUE,55,USD,,,,,,,0
6017B0042101,"CBL, CDROM, SR2500",TRUE,1,USD,,,,,,,0
6017B0054001,"CBL, USB FRONT PANEL CABLE",TRUE,127,USD,,,,,,,0
6017B0054102,"CBL, 50-PIN FRONT PANEL CABLE",TRUE,127,USD,,,,,,,0
6017B0055002,"CBL, FRONT PANEL",TRUE,47,USD,,,,,,,0
6017B0071802,"CBL, REDUNDANT FAN BRACKET CABLE ASSEMBLY (115MM+1",TRUE,421,USD,,,,,,,0
6017B0071902,"CBL, REDUNDANT FAN BRACKET CABLE ASSEMBLY (115MM+1",TRUE,421,USD,,,,,,,0
6017B0072002,"CBL, REDUNDANT FAN BRACKET CABLE ASSEMBLY (140MM+1",TRUE,421,USD,,,,,,,0
6017B0125402,"CBL, FLAT,24POS,466MM,I,FP,MLB TO FRONT",TRUE,127,USD,,,,,,,0
6017B0125501,"CBL, SHOFFNER USB FRONT PANEL CABLE FIXED",TRUE,127,USD,,,,,,,0
6017B0137701,"CBL, HSBP CABLE ON AN SR2500ALLX SERVER TEM",TRUE,12,USD,,,,,,,0
6017B0159401,"CBL, SATA CABLE 2 (FIXED) - FROM SHOFFNER",TRUE,127,USD,,,,,,,0
6017B0159501,"CBL, SATA CABLE 1 (FIXED) - FROM SHOFFNER",TRUE,127,USD,,,,,,,0
6017B0159601,"CBL, ROUND,7POS,475MM,I,SATA",TRUE,297,USD,,,,,,,0
6017B0159901,"CBL, FAN CONTROL CABLE (FIXED) - FROM SHOFFNER",TRUE,127,USD,,,,,,,0
6017B0160001,"CBL, SERVER BOARD SATA CABLE GROUP (5 CABLES ONE S",TRUE,421,USD,,,,,,,0
6017B0165701,"CBL, RMM CABLE  - 80MM LONG",TRUE,76,USD,,,,,,,0
6017B0170201,"CBL, RMM CABLE  - 250MM LONG",TRUE,76,USD,,,,,,,0
6051B0320202,AIR DUCT,TRUE,3.5,USD,,,,,,,0
6052B0142401,"SCR, STEP,BOLT,5.0MM,MACH,10.0MM,9.5MM",TRUE,127,USD,,,,,,,0
6070B0124902,"CBL, REDUNDANT FAN BRACKET, 2 120MM",TRUE,2.93,USD,,,,,,,0
701.4741,PRODUCT CODE STONY LAKE QT ORACLE 20PK,TRUE,356,USD,,,,,,,0
701.4759,PRODUCT CODE STONY LAKES QT ORACLE 6PK,TRUE,204,USD,,,,,,,0
701.4763,PRODUCT CODE STONY LAKES QF ORACLE 6PK,TRUE,498,USD,,,,,,,0
701.4776,PCODE TWIN POND ORACLE 10PK,TRUE,359,USD,,,,,,,0
7014741,Intel Eth Svr Adptr i350-T4,TRUE,164.5,USD,,,,,,,0
7014747,Intel? Eth Svr Adptr i350-F2,TRUE,223.5,USD,,,,,,,0
7014759,IntelÂ® Eth Svr Adptr i350-T4,TRUE,204,USD,,,,,,,0
7014763,IntelÂ® Eth Svr Adptr i350-F4,TRUE,498,USD,,,,,,,0
7014776,INTEL(R) ETH SVR ADAPTER X540-T2,TRUE,359,USD,,,,,,,0
701478,Intel Ethernet Server Adapter X540-T1,TRUE,343.72,USD,,,,,,,0
7048474,Intel? Ethernet Server Adapter I350-T4,TRUE,174.5,USD,,,,,,,0
7048478,"BD, NIC,OEM,S,1000B,POWERVILLE",TRUE,498,USD,,,,,,,0
7048479,"Sun Quad Port GbE ExpressModule, UTP, 7048479",TRUE,204,USD,,,,,,,0
705.4739,"PBA,NIC,SUN KIRKWOODLP,OEM,S,1000B,OPHI",TRUE,356,USD,,,,,,,0
705.6733,Intel Ethernet Server Adapter X540-T1,TRUE,343.72,USD,,,,,,,0
7051223,PBA NIC SP FNTN DP SUN OEM S 10 GIG NIA,TRUE,209,USD,,,,,,,0
7051227,"TA,NIC,SPRINGWATER,OEM,S,10000BASE,NIAN",TRUE,377.41,USD,,,,,,,0
7051229,Sun Dual 10GbE PCIe 2.0 FEM,TRUE,169.72,USD,,,,,,,0
7054739,"PBA,NIC,SUN KIRKWOODLP,OEM,S,1000B,OPHI",TRUE,356,USD,,,,,,,0
7055026,NIC 5944437 PCIE 0 NO CPU PAK 1,TRUE,278,USD,,,,,,,0
7056733,"PBA,NIC,BRETONA SUN,OEM,S,1000B,OPHIR,",TRUE,590,USD,,,,,,,0
706.9995,Intel. Ethernet Server Adapter X540-T1,TRUE,343.72,USD,,,,,,,0
7069995,Intel Ethernet Server Adapter X540-T1,TRUE,343.72,USD,,,,,,,0
707.0195,Intel? Ethernet Server Adapter I350-T4,TRUE,174.5,USD,,,,,,,0
707.0202,Intel? Eth Svr Adptr i350-F2,TRUE,223.5,USD,,,,,,,0
707.0211,"Sun Quad Port GbE ExpressModule, UTP, 7048479",TRUE,204,USD,,,,,,,0
7070006,INTEL(R) ETH SVR ADAPTER X540-T2,TRUE,359,USD,,,,,,,0
7070195,Intel? Ethernet Server Adapter I350-T4,TRUE,174.5,USD,,,,,,,0
7070202,Intel? Eth Svr Adptr i350-F2,TRUE,223.5,USD,,,,,,,0
7070206,"Quad Port GbE ExpressModule, MMF, 7048478, for Sun",TRUE,498,USD,,,,,,,0
7070211,"Sun Quad Port GbE ExpressModule, UTP, 7048479",TRUE,204,USD,,,,,,,0
7096437,"P-CODE, SPIRIT FALLS, ORACLE, DA2, QSFP+",TRUE,449,USD,,,,,,,0
7096675,P-CODE  FORT POND  ORACLE  T4  5 PACK,TRUE,419,USD,,,,,,,0
7319817,P-CODE  SPIRIT FALLS  ORACLE  DA2  QSFP+,TRUE,351,USD,,,,,,,0
7JX01-117,Rubber Bumpers for Rainbow Pass,TRUE,0.03,USD,,,,,,,0
810-00017-01,Basis Peak USB Charger Assembly,TRUE,0.45,USD,,,,,,,0
810-00026-01,"Replacement straps (Gray Accent, Uniform)",TRUE,5.2,USD,,,,,,,0
810-00030-01,"Replacement Straps (Red Accent, Infinite Array)",TRUE,6.1,USD,,,,,,,0
810-00036-01,Basis Peak USB Cable Assembly,TRUE,1.05,USD,,,,,,,0
81D650-892000,DT ACSY-M.DK132EPJ......INTEL...LEAD-FREE...,TRUE,0.01,USD,,,,,,,0
81Y2889,DONGLE KVM,TRUE,36,USD,,,,,,,0
82-231-012250,ADAPTER.12V 36W.3A..WA-36A12R0UGKN-DDAA.US/EU/UK/A,TRUE,5.6,USD,,,,,,,0
82-231-012256,ADAPTER.12V 36W.3A..WA-36A12R0UGKN-DDAA.US/EU/UK/A,TRUE,5.6,USD,,,,,,,0
82-231-012290,ADAPTER.12V 36W.3A..WA-36A12R0UGKNI-AAAK.US/EU/UK/AU/IN.R2.W/SAFETY(2000M)LEAD-FREE(RoHS),TRUE,5.6,USD,,,,,,,0
82-231-012292,ADAPTER.12V 36W.3A..WA-36A12R0UGKNI-AAK.US/EU/UK/AU/IN.R2.W/SAFETY(2000M)......LEAD-FREE(RoHS).APD,TRUE,5.6,USD,,,,,,,0
82-231-019196,ADAPTER.19V 90W.4.74A..HKA09019047-6U..R3 W/CORE OD5.5mm.......HF.LEAD-FREE.HUNTKEY,TRUE,8.7,USD,,,,,,,0
82-231-019340,Power adaptor FSP,TRUE,8.33,USD,,,,,,,0
82-231-019344,FSP. Adaptor,TRUE,8.33,USD,,,,,,,0
82-231-019345,Adaptor,TRUE,8.33,USD,,,,,,,0
82-231-019347,ADAPTER.19V 65W.3.42A..FSP065-REBN2...W/SAFETY(500,TRUE,8.33,USD,,,,,,,0
82-231-019349,ADAPTER.19V 65W.3.42A..FSP065-REBN2..V.10.W/SAFETY,TRUE,8.33,USD,,,,,,,0
82-231-019364,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.O,TRUE,16.58,USD,,,,,,,0
82-231-019365,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.O,TRUE,16.58,USD,,,,,,,0
82-231-019391,"Adaptor (19V,65W,3.43A - FSP065-10AABA)",TRUE,13.5,USD,,,,,,,0
82-231-019394,"Adaptor (19V,65W,3.43A - FSP065-10AABA)",TRUE,13.5,USD,,,,,,,0
82-231-019396,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.V,TRUE,16.58,USD,,,,,,,0
82-231-019399,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019419,ADAPTER.19V 90W.4.74A..DA-90J19-ACAAH..R1 DOE 6 OD5.5mm.......HF.LEAD-FREE.APD,TRUE,8.7,USD,,,,,,,0
82-231-019455,ADAPTER.19V 65W.3.42A..DA-65C19-CAAFH..R1 DOE 6 OD5.5mm.W/SAFETY(5000M)......LEAD-FREE(RoHS/HF).APD,TRUE,2,USD,,,,,,,0
82-231-019456,ADAPTER.19V 65W.3.42A..DA-65C19-CAAFH..R2 DOE 6 OD5.5mm.W/SAFETY(5000M).......LEAD-FREE(RoHS/HF).APD,TRUE,4.75,USD,,,,,,,0
82-231-019457,ADAPTER.19V 65W.3.42A..DA-65C19-CAAFH..R3 DOE 6 OD5.5mm.W/SAFETY(5000M)......HF.LEAD-FREE.APD,TRUE,4.75,USD,,,,,,,0
82-231-019492,ADAPTER.19V 90W.4.74A..PA-1900-32E2..OD 5.5 R1 W/CORE.......LEAD-FREE(RoHS/HF).LITEON,TRUE,13.5,USD,,,,,,,0
82-231-019493,ADAPTER.19V 90W.4.74A..PA-1900-32E2..R2 W/CORE OD5.5mm.......HF.LEAD-FREE.LITEON,TRUE,13.5,USD,,,,,,,0
82-231-019494,ADAPTER.19V 90W.4.74A..PA-1900-32E2..R2 W/CORE OD5.5mm.......HF.LEAD-FREE.LITEON,TRUE,13.5,USD,,,,,,,0
82-231-019495,ADAPTER.19V 90W.4.74A..PA-1900-32E2..R2 W/CORE OD5.5mm.......HF.LEAD-FREE.LITEON,TRUE,13.5,USD,,,,,,,0
82-231-019721,ADAPTER.19V 120W.6.32A..FSP120-ABBN3..DOE 6 W/CORE OD5.5mm.......HF.LEAD-FREE.FSP,TRUE,14,USD,,,,,,,0
82-231-019803,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019804,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019805,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019807,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,11.8,USD,,,,,,,0
82-231-019808,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.D,TRUE,11.4,USD,,,,,,,0
82-231-019811,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019812,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019813,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.D,TRUE,11.4,USD,,,,,,,0
82-231-019815,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,11.8,USD,,,,,,,0
82-231-019816,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.O,TRUE,16.58,USD,,,,,,,0
82-231-019817,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019818,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019819,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019820,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019821,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.O,TRUE,16.58,USD,,,,,,,0
82-231-019822,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU.O,TRUE,16.58,USD,,,,,,,0
82-231-019823,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019824,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.D,TRUE,11.4,USD,,,,,,,0
82-231-019825,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019826,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019827,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019840,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.D,TRUE,16.58,USD,,,,,,,0
82-231-019842,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/B,TRUE,16.58,USD,,,,,,,0
82-231-019844,q,TRUE,16.58,USD,,,,,,,0
82-231-019845,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/I,TRUE,13.5,USD,,,,,,,0
82-231-019848,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/IN.R8 W/CORE.W/SAFETY(5000M).....9NA0655501..LEAD-FREE.FSP,TRUE,11.2,USD,,,,,,,0
82-231-019849,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/BR.R5 W/CORE DOE6 OD5.5mm......9NA0655509.HF.LEAD-FREE.FSP,TRUE,11.5,USD,,,,,,,0
82-231-019861,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.R5 DOE 6 W/CORE OD5.5mm......9NA0655508.HF.LEAD-FREE.FSP,TRUE,11.2,USD,,,,,,,0
82-231-019863,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/EU/UK/AU/IN.R9 W/CORE.W/SAFETY(5000M).....9NA0655501..LEAD-FREE.FSP,TRUE,11.2,USD,,,,,,,0
82-231-019868,ADAPTER.19V 65W.3.43A..FSP065-10AABA.IN/CN/KR/AR/BR.R6 DOE 6 W/CORE OD5.5mm......9NA0655509..LEAD-FREE(RoHS/HF).FSP,TRUE,11.5,USD,,,,,,,0
82-231-019869,ADAPTER.19V 65W.3.43A..FSP065-10AABA.US/UK/EU/AU.R6 DOE 6 W/CORE OD5.5mm......9NA0655508..LEAD-FREE(RoHS/HF).FSP,TRUE,11.2,USD,,,,,,,0
82-247-005186,CHARGER.5V 10W.2A..WB-10G05RUGKNDAAA.US/EU/UK/AU.V,TRUE,4,USD,,,,,,,0
82-247-005188,GER.5V 10W.2A..WB-10G05RUGKNI-DAAA.US/EU/UK/AU,TRUE,4,USD,,,,,,,0
82-247-005453,CHARGER.5V 15W.3A..WA-15I05RCSABI-GFAAH.CN/KR/AR/BR/IN..W/SAFETY(2000M).....HF.LEAD-FREE.APD,TRUE,5.2,USD,,,,,,,0
82-247-005456,GER.5V 15W.3A..WA-15I05RUGK-GFAAH.US/EU/UK..W/,TRUE,4.86,USD,,,,,,,0
82-247-005457,GER.5V 15W.3A..WA-15I05RUGKN-GFAAH.US/EU/UK/AU,TRUE,5.2,USD,,,,,,,0
82-247-005464,GER.5V 15W.3A..WA-15I05RUGKN-GFAAH.US/EU/UK/AU,TRUE,5.2,USD,,,,,,,0
82-247-005466,GER.5V 15W.3A..WA-15I05RCSABI-GFAAH.CN/KR/AR/BR/IN.R1 W/SAFETY(2000M)......HF.LEAD-FREE.APD,TRUE,4.61,USD,,,,,,,0
82-247-005467,GER.5V 15W.3A..WA-15I05RUGKN-GFAAH.US/EU/UK/AU.R3.W/SAFETY.....HF.LEAD-FREE.APD,TRUE,4.17,USD,,,,,,,0
82-247-005471,GER.5V 15W.3A..WA-15I05RCSABI-GFAAH.CN/KR/AR/BR/IN.W/SAFETY(5000M).......HF.LEAD-FREE.APD,TRUE,4.61,USD,,,,,,,0
82-247-005472,GER.5V 15W.3A..WA-15I05RUGKN-GFAAH.US/EU/UK/AU..W/SAFETY(5000M)......HF.LEAD-FREE.APD,TRUE,4.17,USD,,,,,,,0
82-247-005473,GER.5V 15W.3A..WA-15I05RUGKN-GFAAH.US/EU/UK/AU.R1.W/SAFETY(5000M)......HF.LEAD-FREE.APD,TRUE,4.17,USD,,,,,,,0
82-247-005474,GER.5V 15W.3A..WA-15I05RCSABI-GFAAH.CN/KR/AR/BR/IN.R1.W/SAFETY(5000M)......HF.LEAD-FREE.APD,TRUE,4.61,USD,,,,,,,0
82-247-012010,Adaptor,TRUE,7.05,USD,,,,,,,0
84H342310-001,"BRACKET,SLIDR,",TRUE,34,USD,,,,,,,0
856-851385-001A,"PS, ASSY, 400W,2,5/12,PFC,AC ADP (MFP: DPS-400AB-5",TRUE,131,USD,,,,,,,0
88-105-003293,Wifi Card.  WLAN CARD.WIRELESS-N 7260BN,TRUE,3.32,USD,,,,,,,0
900-00001-01,Basis B1,TRUE,199,USD,,,,,,,0
900-00001-03,Basis B1 Carbon Steel Edition,TRUE,199,USD,,,,,,,0
900-00012-01,"Basis Peak, Fitness Tracker, Brushed Metal/White",TRUE,89.95,USD,,,,,,,0
900-00013-01,"PEAK Accessory, USB ger",TRUE,24.99,USD,,,,,,,0
900-00022-01,"Accessory, Peak, Straps, Black/Yellow, Silicone",TRUE,24.99,USD,,,,,,,0
900-00022-02,Basis Peak SportVent Accessory Strap - Coral,TRUE,9.91,USD,,,,,,,0
900-00022-03,Basis Peak SportVent Accessory Strap - Firefly,TRUE,24.99,USD,,,,,,,0
900-00022-04,Basis Peak SportVent Accessory Strap - Vapor,TRUE,24.99,USD,,,,,,,0
900-00022-05,Basis Peak SportVent Accessory Strap - Ember,TRUE,5.12,USD,,,,,,,0
900-00024-01,"Basis Peak, Fitness Tracker, Matte Black/Black",TRUE,149.99,USD,,,,,,,0
900-00057,Recon Snow2 heads-up display device,TRUE,399,USD,,,,,,,0
900-00066,Recon Jet Spare Lens  Clear,TRUE,74.99,USD,,,,,,,0
900-00067,Recon Jet Spare Frame - Black,TRUE,119.99,USD,,,,,,,0
900-00068,Recon Jet Polarized Spare Lens - Meteor Grey Polar,TRUE,119.99,USD,,,,,,,0
900-00069,Recon Jet Spare Frame - White,TRUE,119.99,USD,,,,,,,0
900-00070,Recon Jet Spare Battery  Black,TRUE,59.99,USD,,,,,,,0
900-00071,Recon Jet Spare Battery  White,TRUE,59.99,USD,,,,,,,0
900-00077,Recon Jet Spare Lens - Nova Yellow,TRUE,74.99,USD,,,,,,,0
900-00079,Recon Jet Polarized Spare Lens - Spectral Red Pola,TRUE,119.99,USD,,,,,,,0
900-00080,Recon Jet Spare Nosepiece - Black,TRUE,24.99,USD,,,,,,,0
900-00081,Recon Jet Spare Nosepiece - Grey,TRUE,24.99,USD,,,,,,,0
900.00019.01,WATCHSTRAP BS900.00019.01A,TRUE,7.31,USD,,,,,,,0
900.00024.02,"Basis Peak, Matte Black/Black, EN/FR (CA)",TRUE,142.49,USD,,,,,,,0
900.00024.03,"Basis Peak, Matte Black/Black, EFIGS (EU)",TRUE,179.99,USD,,,,,,,0
900.00026.01,"Basis Peak, Titanium/Leather, EN (US)",TRUE,134.93,USD,,,,,,,0
900.00027.01,"Basis Peak, Accessory SKU, Strap, Leather, Noir (B",TRUE,34.99,USD,,,,,,,0
900.00027.02,"Basis Peak, Accessory SKU, Strap, Leather, Fog (Gr",TRUE,18,USD,,,,,,,0
900.00027.03,"Basis Peak, Accessory SKU, Strap, Leather, Saddle",TRUE,34.99,USD,,,,,,,0
900.00027.04,"Basis Peak, Accessory SKU, Strap, Leather, Khaki (",TRUE,34.99,USD,,,,,,,0
900.00027.05,"Basis Peak, Accessory SKU, Strap, Leather, Blush (",TRUE,18,USD,,,,,,,0
900.00029.01,"Basis Peak, Accessory SKU, Strap, Leather, Cognac",TRUE,18,USD,,,,,,,0
900.00064.DSWGP,Recon Jet - White Frame Grey Polarized,TRUE,499,USD,,,,,,,0
900.00065.DSBGP,Recon Jet - Black Frame Grey Polarized,TRUE,499,USD,,,,,,,0
900.00101.DPWC,RECON JET PRO WHITE,TRUE,599,USD,,,,,,,0
900.00103.DPWC,Recon Jet Pro Black Frame with Polarized Lens,TRUE,599,USD,,,,,,,0
900.00104.DPBC,Recon Jet Pro Plus Black Frame with Clear Lens,TRUE,699,USD,,,,,,,0
9024-CU24-ST2-DDR,24 PORT DDR SWITCH - CONFIGURABLE,TRUE,2017.41,USD,,,,,,,0
9024-PS,REDUNDANT POWER SUPPLY ( CONFIGURABLE 9024),TRUE,356,USD,,,,,,,0
90XX-PS1-R,REDUNDANT POWER SUPPLY ( CONFIGURABLE 9024),TRUE,356,USD,,,,,,,0
947010,NWK E CABL 100CQQH2620,TRUE,132,USD,,,,,,,0
947011,NWK E CABL 100CQQH2630,TRUE,142,USD,,,,,,,0
947012,NWK E CABL 100CQQF3010,TRUE,92,USD,,,,,,,0
947013,NWK E CABL 100CQQF3005,TRUE,80,USD,,,,,,,0
947625,OPTIC CBLE 100FRRF0100,TRUE,740,USD,,,,,,,0
947626,OPTIC CBLE 100FRRF0200,TRUE,762,USD,,,,,,,0
947627,OPTIC CBLE 100FRRF0300,TRUE,776,USD,,,,,,,0
947628,OPTIC CBLE 100FRRF1000,TRUE,1392,USD,,,,,,,0
947634,OPTIC CBLE 100FRRF0050,TRUE,726,USD,,,,,,,0
947764,OPTIC CBLE 100FRRF0150,TRUE,750,USD,,,,,,,0
947790,OPTIC CBLE 100FRRF0030,TRUE,716,USD,,,,,,,0
947791,NWK E CABL 100CQQH2615,TRUE,116,USD,,,,,,,0
947792,OPTIC CBLE 100FRRF0500,TRUE,788,USD,,,,,,,0
950259,OPTIC CBLE 100FRRF0400,TRUE,782,USD,,,,,,,0
950261,OPTIC CBLE 100FRRF0600,TRUE,812,USD,,,,,,,0
952162,NWK E CABL 100CQQF3015,TRUE,116,USD,,,,,,,0
952163,NWK E CABL 100CQQF3020,TRUE,132,USD,,,,,,,0
952164,NWK E CABL 100CQQF3030,TRUE,142,USD,,,,,,,0
952419,OPTIC CBLE 100FRRL0050,TRUE,630,USD,,,,,,,0
952420,OPTIC CBLE 100FRRL0100,TRUE,652,USD,,,,,,,0
952421,OPTIC CBLE 100FRRL0150,TRUE,676,USD,,,,,,,0
952423,OPTIC CBLE 100FRRL0200,TRUE,698,USD,,,,,,,0
952424,OPTIC CBLE 100FRRL0300,TRUE,742,USD,,,,,,,0
952425,OPTIC CBLE 100FRRL0400,TRUE,782,USD,,,,,,,0
952427,OPTIC CBLE 100FRRL0500,TRUE,788,USD,,,,,,,0
952429,OPTIC CBLE 100FRRL0600,TRUE,812,USD,,,,,,,0
952430,OPTIC CBLE 100FRRL1000,TRUE,1080,USD,,,,,,,0
957778,OPTIC CBLE 100FRRA0050,TRUE,726,USD,,,,,,,0
957780,OPTIC CBLE 100FRRA0100,TRUE,740,USD,,,,,,,0
957781,OPTIC CBLE 100FRRA0150,TRUE,750,USD,,,,,,,0
957782,OPTIC CBLE 100FRRA0200,TRUE,762,USD,,,,,,,0
957783,OPTIC CBLE 100FRRA0300,TRUE,776,USD,,,,,,,0
957784,OPTIC CBLE 100FRRA0400,TRUE,782,USD,,,,,,,0
957785,OPTIC CBLE 100FRRA0500,TRUE,836,USD,,,,,,,0
957786,OPTIC CBLE 100FRRA0600,TRUE,812,USD,,,,,,,0
957788,OPTIC CBLE 100FRRA1000,TRUE,1080,USD,,,,,,,0
958409,OPTIC CBLE 100FRRL0030,TRUE,622,USD,,,,,,,0
958487,OPTIC CBLE 100FRRA0030,TRUE,622,USD,,,,,,,0
959141,COMPUTESTK NCSM2450.DK,TRUE,79,USD,,,,,,,0
959179,NWK E CABL 100CQQH3035,TRUE,162,USD,,,,,,,0
959417,NWK E CABL 100CQQH2640,TRUE,212,USD,,,,,,,0
959459,NWK E CABL 100CQQH2650,TRUE,230,USD,,,,,,,0
959842,NWK E CABL 100CQQF3040,TRUE,190,USD,,,,,,,0
959843,NWK E CABL 100CQQF2630,TRUE,142,USD,,,,,,,0
959844,NWK E CABL 100CQQF2640,TRUE,220,USD,,,,,,,0
959845,NWK E CABL 100CQQF2650,TRUE,236,USD,,,,,,,0
959846,NWK E CABL 100CQQF2660,TRUE,286,USD,,,,,,,0
